Summoner Name,W/L,Date,Duration (min),K,D,A,KDA,CS
De Dya,Defeat,2020-10-15,33,5,3,5,3.33,282
De Dya,Defeat,2020-10-07,34,0,5,14,2.8,51
De Dya,Victory,2020-10-07,29,1,5,15,3.2,28
De Dya,Defeat,2020-10-07,15,0,2,2,1.0,2
De Dya,Victory,2020-10-07,46,4,6,25,4.83,102
De Dya,Victory,2020-10-07,30,3,4,15,4.5,31
De Dya,Victory,2020-10-07,28,2,1,5,7.0,241
De Dya,Defeat,2020-10-06,23,2,2,2,2.0,192
De Dya,Victory,2020-10-06,24,7,3,10,5.67,198
De Dya,Defeat,2020-10-05,22,2,3,3,1.67,139
De Dya,Victory,2020-10-05,16,1,0,1,2.0,148
De Dya,Victory,2020-10-05,32,3,7,18,3.0,180
De Dya,Victory,2020-10-05,22,6,2,6,6.0,172
De Dya,Victory,2020-10-05,23,0,5,8,1.6,43
De Dya,Victory,2020-10-05,35,8,6,10,3.0,167
De Dya,Victory,2020-10-05,46,3,4,9,3.0,288
De Dya,Defeat,2020-10-04,31,2,2,2,2.0,265
De Dya,Victory,2020-10-04,32,21,4,8,7.25,259
De Dya,Victory,2020-10-04,22,16,1,2,18.0,204
De Dya,Victory,2020-10-04,19,5,1,4,9.0,166
De Dya,Victory,2020-10-04,36,4,4,10,3.5,290
De Dya,Victory,2020-10-04,23,7,1,4,11.0,207
De Dya,Defeat,2020-10-04,52,1,6,14,2.5,62
De Dya,Defeat,2020-09-29,39,6,7,11,2.43,234
De Dya,Victory,2020-09-28,33,3,7,17,2.86,150
De Dya,Victory,2020-09-28,18,0,1,11,11.0,125
De Dya,Defeat,2020-09-28,25,3,6,2,0.83,155
De Dya,Victory,2020-09-28,26,5,5,9,2.8,181
De Dya,Victory,2020-09-28,21,6,1,7,13.0,182
De Dya,Defeat,2020-09-27,36,3,5,6,1.8,292
De Dya,Victory,2020-09-27,27,7,0,5,12.0,204
De Dya,Defeat,2020-09-26,32,6,6,3,1.5,277
De Dya,Victory,2020-09-26,19,7,1,7,14.0,170
De Dya,Defeat,2020-09-26,37,5,11,11,1.45,226
De Dya,Victory,2020-09-26,23,8,1,0,8.0,173
De Dya,Victory,2020-09-26,22,9,2,6,7.5,174
De Dya,Defeat,2020-09-26,25,2,4,6,2.0,127
De Dya,Defeat,2020-09-26,38,12,8,11,2.88,239
De Dya,Victory,2020-09-26,28,4,3,10,4.67,203
De Dya,Defeat,2020-09-26,34,6,8,2,1.0,192
De Dya,Victory,2020-09-26,30,3,1,9,12.0,221
De Dya,Defeat,2020-09-26,15,3,5,1,0.8,110
De Dya,Victory,2020-09-26,28,10,6,10,3.33,206
De Dya,Victory,2020-09-26,21,8,3,4,4.0,199
De Dya,Victory,2020-09-25,28,10,1,8,18.0,237
De Dya,Defeat,2020-09-25,28,3,7,10,1.86,158
De Dya,Victory,2020-09-25,25,4,1,8,12.0,163
De Dya,Victory,2020-09-25,26,2,2,3,2.5,191
De Dya,Defeat,2020-09-25,20,1,3,2,1.0,111
De Dya,Victory,2020-09-25,27,4,2,6,5.0,211
De Dya,Victory,2020-09-25,27,13,3,14,9.0,211
De Dya,Victory,2020-09-24,23,8,3,3,3.67,147
De Dya,Victory,2020-09-23,33,3,10,9,1.2,47
De Dya,Victory,2020-09-23,29,5,7,10,2.14,134
De Dya,Defeat,2020-09-23,23,3,4,6,2.25,125
De Dya,Victory,2020-09-22,41,5,7,14,2.71,329
De Dya,Defeat,2020-09-22,23,0,2,0,0.0,208
De Dya,Victory,2020-09-21,28,6,4,10,4.0,236
De Dya,Victory,2020-09-21,36,9,4,15,6.0,287
De Dya,Victory,2020-09-21,21,11,0,3,14.0,165
De Dya,Defeat,2020-09-21,29,4,7,7,1.57,220
De Dya,Defeat,2020-09-21,30,7,12,3,0.83,217
De Dya,Defeat,2020-09-21,32,7,8,2,1.12,183
De Dya,Victory,2020-09-20,23,3,2,12,7.5,1
De Dya,Victory,2020-09-20,24,1,3,26,9.0,8
De Dya,Defeat,2020-09-20,30,2,10,9,1.1,144
De Dya,Defeat,2020-09-20,17,0,2,3,1.5,141
