Summoner Name,Rank,W/L,Date,Duration (min),K,D,A,KDA,CS
RS Aldebaran,Gold I,Defeat,2020-05-20,28,6,11,7,1.18,120
RS Aldebaran,Gold I,Victory,2020-05-20,18,11,4,8,4.75,120
RS Aldebaran,Gold I,Victory,2020-05-20,33,11,9,4,1.67,154
RS Aldebaran,Gold I,Victory,2020-05-20,23,15,10,7,2.2,114
RS Aldebaran,Gold I,Defeat,2020-05-17,15,2,2,0,1.0,98
RS Aldebaran,Gold I,Victory,2020-05-17,30,7,5,10,3.4,193
RS Aldebaran,Gold I,Defeat,2020-04-15,20,2,9,5,0.78,31
RS Aldebaran,Gold I,Victory,2020-04-15,24,3,1,16,19.0,16
RS Aldebaran,Gold I,Defeat,2020-04-15,34,0,5,9,1.8,35
RS Aldebaran,Gold I,Victory,2020-04-15,34,1,3,13,4.67,58
RS Aldebaran,Gold I,Defeat,2020-04-01,20,0,8,5,0.62,5
RS Aldebaran,Gold I,Defeat,2020-03-31,38,3,11,10,1.18,73
RS Aldebaran,Gold I,Victory,2020-03-31,30,3,4,12,3.75,56
RS Aldebaran,Gold I,Victory,2020-03-31,25,6,3,17,7.67,29
RS Aldebaran,Gold I,Defeat,2020-03-31,22,1,4,4,1.25,18
RS Aldebaran,Gold I,Defeat,2020-03-29,30,3,7,12,2.14,49
RS Aldebaran,Gold I,Defeat,2020-03-25,31,2,7,18,2.86,14
RS Aldebaran,Gold I,Defeat,2020-03-17,34,0,6,13,2.17,37
RS Aldebaran,Gold I,Defeat,2020-03-17,22,1,7,2,0.43,57
RS Aldebaran,Gold I,Defeat,2020-01-19,43,0,10,24,2.4,39
RS Aldebaran,Gold I,Defeat,2020-01-14,31,0,5,11,2.2,40
RS Aldebaran,Gold I,Defeat,2020-01-14,21,0,9,4,0.44,36
RS Aldebaran,Gold I,Defeat,2019-12-13,22,1,7,13,2.0,34
RS Aldebaran,Gold I,Defeat,2019-12-11,30,0,9,20,2.22,35
RS Aldebaran,Gold I,Victory,2019-12-09,23,4,3,10,4.67,34
RS Aldebaran,Gold I,Defeat,2019-12-09,37,0,12,14,1.17,47
RS Aldebaran,Gold I,Defeat,2019-12-09,29,2,10,12,1.4,37
RS Aldebaran,Gold I,Victory,2019-12-09,32,2,8,14,2.0,30
RS Aldebaran,Gold I,Defeat,2019-12-09,28,0,4,10,2.5,32
RS Aldebaran,Gold I,Defeat,2019-11-08,29,18,13,3,1.62,204
RS Aldebaran,Gold I,Victory,2019-11-08,28,11,8,17,3.5,208
RS Aldebaran,Gold I,Defeat,2019-08-14,21,1,6,3,0.67,7
RS Aldebaran,Gold I,Defeat,2019-07-15,53,8,18,6,0.78,250
RS Aldebaran,Gold I,Defeat,2019-05-23,33,1,6,12,2.17,42
